"h_wt_score";"a_wt_score";"h_h2h_wins";"a_h2h_wins";"t_h2h";"h_h2h_wt_score";"a_h2h_wt_score";"h_lg_wt_score";"a_lg_wt_score";"h_d_opp_wt_score";"a_d_opp_wt_score";"winner"
10.9108131513;41.9956850330;8;4;12;36.3750000000;27.0416666667;25.0800000000;29.3600000000;27.8333333333;38.1666666667;2
38.0192174344;-50.0181597261;4;2;6;33.6666666667;32.0833333333;26.9600000000;26.5600000000;33.5000000000;32.8333333333;2
-50.0181597261;41.9956850330;2;10;12;28.0416666667;41.4583333333;26.5600000000;29.3600000000;29.4000000000;36.6000000000;1
38.0192174344;10.9108131513;4;0;4;42.8750000000;28.1250000000;26.9600000000;25.0800000000;34.7000000000;31.8000000000;1
2.4878054022;-48.8052795546;8;6;14;37.4285714286;31.6428571429;23.4400000000;24.0400000000;29.8333333333;25.2500000000;1
-13.3389108610;23.7989766426;1;1;2;38.2500000000;32.7500000000;30.5600000000;24.9600000000;38.2857142857;28.8571428571;2
2.4878054022;23.7989766426;5;5;10;33.8000000000;32.9000000000;23.4400000000;24.9600000000;32.5000000000;32.7500000000;1
-13.3389108610;-48.8052795546;4;2;6;36.4166666667;25.4166666667;30.5600000000;24.0400000000;39.0833333333;31.3333333333;1
2.4878054022;-13.3389108610;0;6;6;14.3333333333;38.5000000000;23.4400000000;30.5600000000;38.0000000000;37.6666666667;2
23.7989766426;-48.8052795546;8;2;10;36.7000000000;26.1500000000;24.9600000000;24.0400000000;27.2857142857;35.1428571429;1
-48.8052795546;2.4878054022;6;8;14;31.6428571429;37.4285714286;24.0400000000;23.4400000000;25.2500000000;29.8333333333;1
23.7989766426;-13.3389108610;1;1;2;32.7500000000;38.2500000000;24.9600000000;30.5600000000;28.8571428571;38.2857142857;2
23.7989766426;2.4878054022;5;5;10;32.9000000000;33.8000000000;24.9600000000;23.4400000000;32.7500000000;32.5000000000;2
-48.8052795546;-13.3389108610;2;4;6;25.4166666667;36.4166666667;24.0400000000;30.5600000000;31.3333333333;39.0833333333;1
-13.3389108610;2.4878054022;6;0;6;38.5000000000;14.3333333333;30.5600000000;23.4400000000;37.6666666667;38.0000000000;1
-48.8052795546;23.7989766426;2;8;10;26.1500000000;36.7000000000;24.0400000000;24.9600000000;35.1428571429;27.2857142857;2
5.7778732836;-33.0781898550;3;0;3;43.0000000000;33.6666666667;30.7200000000;23.6800000000;30.8333333333;28.3333333333;1
10.9701439698;45.5528458953;4;5;9;34.6666666667;33.8888888889;26.3200000000;29.5200000000;28.0833333333;37.1666666667;1
29.6610432052;5.7778732836;2;2;4;35.8750000000;39.3750000000;27.6000000000;30.7200000000;34.0000000000;34.3750000000;1
9.5997916390;10.9701439698;2;2;4;34.3750000000;34.8750000000;30.1600000000;26.3200000000;38.1666666667;34.1666666667;2
-25.1420919579;27.5500006951;1;3;4;25.5000000000;36.1250000000;25.7600000000;28.6400000000;35.8333333333;35.8333333333;2
-33.0781898550;-1.9103438739;1;1;2;29.5000000000;27.2500000000;23.6800000000;26.0000000000;37.6666666667;34.3333333333;1
78.2430328735;-43.4011017489;6;0;6;39.8333333333;14.6666666667;30.6000000000;21.0400000000;37.1666666667;19.3333333333;1
45.5528458953;-23.2877280929;5;4;9;34.3888888889;36.5000000000;29.5200000000;26.6800000000;40.8750000000;24.1250000000;2
-1.9103438739;5.7778732836;3;2;5;34.7000000000;29.7000000000;26.0000000000;30.7200000000;32.2500000000;41.1250000000;1
-43.4011017489;27.5500006951;1;1;2;31.7500000000;29.0000000000;21.0400000000;28.6400000000;19.3750000000;36.5000000000;2
-23.2877280929;10.9701439698;3;4;7;28.1428571429;30.7857142857;26.6800000000;26.3200000000;32.1666666667;37.5833333333;1
29.6610432052;-33.0781898550;1;1;2;26.2500000000;37.0000000000;27.6000000000;23.6800000000;40.5000000000;38.0000000000;1
9.5997916390;45.5528458953;5;5;10;36.2500000000;34.3500000000;30.1600000000;29.5200000000;37.5000000000;36.6250000000;2
-25.1420919579;78.2430328735;0;2;2;28.0000000000;44.5000000000;25.7600000000;30.6000000000;32.1666666667;38.6666666667;2
-33.0781898550;5.7778732836;0;3;3;33.6666666667;43.0000000000;23.6800000000;30.7200000000;28.3333333333;30.8333333333;2
-25.1420919579;-43.4011017489;3;3;6;31.6666666667;34.2500000000;25.7600000000;21.0400000000;28.0000000000;25.0000000000;1
29.6610432052;-1.9103438739;5;3;8;40.3125000000;35.5000000000;27.6000000000;26.0000000000;35.4000000000;34.3000000000;1
9.5997916390;45.5528458953;5;5;10;36.2500000000;34.3500000000;30.1600000000;29.5200000000;37.5000000000;36.6250000000;2
27.5500006951;78.2430328735;1;1;2;34.5000000000;39.2500000000;28.6400000000;30.6000000000;42.0000000000;40.2500000000;2
10.9701439698;-23.2877280929;4;3;7;30.7857142857;28.1428571429;26.3200000000;26.6800000000;37.5833333333;32.1666666667;1
-47.2143157441;-28.8364622289;1;3;4;26.1250000000;33.8750000000;22.7200000000;24.9200000000;19.6666666667;26.3333333333;2
-40.0688705234;37.1339486718;0;2;2;15.5000000000;38.2500000000;18.3600000000;31.5600000000;23.7500000000;40.9166666667;2
13.2787533378;25.6787571018;1;2;3;25.5000000000;40.3333333333;24.2000000000;26.2400000000;32.3333333333;26.9166666667;2
19.4038855009;24.9457738552;2;1;3;40.3333333333;26.1666666667;27.2800000000;22.1200000000;31.5000000000;32.5000000000;1
-16.8265244861;-0.5225612762;2;0;2;39.7500000000;17.2500000000;25.8800000000;25.0000000000;36.6666666667;27.6666666667;1
-28.8364622289;13.2787533378;1;4;5;30.6000000000;37.7000000000;24.9200000000;24.2000000000;34.0000000000;20.7500000000;2
37.1339486718;-16.8265244861;2;0;2;42.2500000000;22.0000000000;31.5600000000;25.8800000000;39.7500000000;32.1666666667;1
25.6787571018;-47.2143157441;3;0;3;42.5000000000;25.8333333333;26.2400000000;22.7200000000;29.1000000000;28.2000000000;1
-0.5225612762;-40.0688705234;3;5;8;31.1875000000;36.5625000000;25.0000000000;18.3600000000;23.2500000000;23.7500000000;2
-47.2143157441;13.2787533378;1;3;4;30.0000000000;38.1250000000;22.7200000000;24.2000000000;25.6250000000;21.6250000000;2
-28.8364622289;25.6787571018;2;5;7;31.0000000000;38.0000000000;24.9200000000;26.2400000000;38.6000000000;37.7000000000;2
25.9466409293;24.9457738552;6;5;11;32.2272727273;31.5454545455;28.3600000000;22.1200000000;38.6000000000;26.0000000000;2
37.1339486718;-0.5225612762;3;0;3;40.6666666667;21.8333333333;31.5600000000;25.0000000000;38.6666666667;18.3333333333;1
61.9809434795;33.7977641169;2;2;4;37.6250000000;37.5000000000;31.8000000000;25.4000000000;38.5000000000;40.2500000000;2
-33.2857978065;-81.8712731207;1;0;1;44.0000000000;34.5000000000;25.6000000000;20.9600000000;44.8333333333;27.5000000000;1
33.7977641169;-33.2857978065;1;1;2;38.0000000000;28.2500000000;25.4000000000;25.6000000000;43.0000000000;32.0000000000;2
-30.1078478036;-6.2803927152;3;0;3;40.8333333333;18.8333333333;25.8000000000;26.8800000000;25.7500000000;29.8750000000;1
-81.8712731207;61.9809434795;0;1;1;24.5000000000;40.0000000000;20.9600000000;31.8000000000;23.0000000000;39.3000000000;2
61.9809434795;-33.2857978065;2;1;3;40.5000000000;29.3333333333;31.8000000000;25.6000000000;38.1666666667;44.1666666667;1
33.7977641169;-81.8712731207;1;1;2;24.0000000000;36.7500000000;25.4000000000;20.9600000000;31.1666666667;27.8333333333;2
-2.4953439421;15.1080579880;3;1;4;36.0000000000;23.2500000000;28.8800000000;25.2000000000;37.0000000000;42.0000000000;1
-86.8232572486;21.7234623016;0;2;2;21.5000000000;41.7500000000;18.4400000000;29.5200000000;14.5000000000;39.8333333333;2
-64.9136393381;22.0157106623;1;9;10;24.3500000000;38.9500000000;19.2400000000;26.8000000000;28.1000000000;36.5000000000;2
36.1197935774;14.7550083686;3;1;4;39.8750000000;29.5000000000;33.6800000000;26.4800000000;42.4166666667;31.3333333333;1
40.4746757131;-10.6732570369;4;1;5;38.6000000000;20.9000000000;29.8400000000;22.4800000000;37.8333333333;29.3333333333;1
21.7234623016;36.1197935774;0;4;4;32.5000000000;43.3750000000;29.5200000000;33.6800000000;40.0000000000;43.7500000000;2
15.1080579880;-61.0504537546;3;0;3;42.6666666667;29.5000000000;25.2000000000;23.4400000000;31.8333333333;27.6666666667;1
22.0157106623;40.4746757131;2;3;5;24.3000000000;31.4000000000;26.8000000000;29.8400000000;41.0000000000;35.7500000000;1
14.7550083686;-86.8232572486;3;0;3;39.0000000000;11.0000000000;26.4800000000;18.4400000000;29.7000000000;26.4000000000;1
-10.6732570369;-64.9136393381;1;3;4;28.7500000000;40.5000000000;22.4800000000;19.2400000000;29.2500000000;19.4375000000;2
-86.8232572486;36.1197935774;0;2;2;18.5000000000;40.7500000000;18.4400000000;33.6800000000;25.5000000000;42.9000000000;2
-2.4953439421;-61.0504537546;1;2;3;36.6666666667;34.8333333333;28.8800000000;23.4400000000;31.8333333333;24.0000000000;1
-64.9136393381;40.4746757131;1;4;5;29.2000000000;38.5000000000;19.2400000000;29.8400000000;28.0833333333;37.0000000000;2
21.7234623016;14.7550083686;3;0;3;42.6666666667;26.8333333333;29.5200000000;26.4800000000;38.2500000000;32.5000000000;1
22.0157106623;-10.6732570369;6;3;9;32.5000000000;31.8888888889;26.8000000000;22.4800000000;35.5000000000;22.6000000000;1
-64.9136393381;-10.6732570369;3;1;4;40.5000000000;28.7500000000;19.2400000000;22.4800000000;19.4375000000;29.2500000000;1
14.7550083686;-86.8232572486;3;0;3;39.0000000000;11.0000000000;26.4800000000;18.4400000000;29.7000000000;26.4000000000;1
22.0157106623;40.4746757131;2;3;5;24.3000000000;31.4000000000;26.8000000000;29.8400000000;41.0000000000;35.7500000000;2
-6.2803927152;3.3483103992;0;1;1;39.5000000000;45.0000000000;26.8800000000;30.4000000000;34.6250000000;42.3750000000;2
-11.9602133712;4.2708993235;1;2;3;26.3333333333;37.6666666667;26.2000000000;28.2000000000;25.8000000000;34.6000000000;2
-35.7433977094;41.5062900739;2;10;12;28.4583333333;37.3750000000;24.4000000000;32.5600000000;28.9166666667;38.5000000000;2
22.3710073710;-0.8979873229;2;2;4;38.8750000000;41.3750000000;29.6000000000;30.2000000000;39.3333333333;38.1666666667;2
19.0113424524;-37.0907546518;3;1;4;40.2500000000;25.6250000000;27.8000000000;23.6400000000;35.4166666667;27.6666666667;1
3.3483103992;35.1337025541;1;7;8;27.0000000000;38.9375000000;30.4000000000;30.2000000000;44.0000000000;33.1250000000;2
4.2708993235;-54.8016836038;2;2;4;29.0000000000;32.2500000000;28.2000000000;23.7200000000;37.8333333333;26.6666666667;1
41.5062900739;-1.8811768767;8;5;13;37.4615384615;34.7307692308;32.5600000000;29.2800000000;37.5000000000;37.5000000000;1
-6.2803927152;22.9249479585;1;1;2;37.5000000000;30.5000000000;26.8800000000;25.8800000000;35.0000000000;25.1250000000;2
-11.9602133712;22.3710073710;0;3;3;17.1666666667;38.5000000000;26.2000000000;29.6000000000;35.5833333333;35.0833333333;2
-35.7433977094;19.0113424524;2;7;9;23.4444444444;36.5000000000;24.4000000000;27.8000000000;31.5000000000;32.7000000000;2
-54.8016836038;-0.8979873229;2;4;6;32.2500000000;40.5833333333;23.7200000000;30.2000000000;29.1000000000;36.8000000000;1
-1.8811768767;-37.0907546518;4;0;4;43.5000000000;28.6250000000;29.2800000000;23.6400000000;36.2500000000;28.8333333333;1
4.2708993235;22.3710073710;2;4;6;27.4166666667;35.1666666667;28.2000000000;29.6000000000;42.5000000000;39.3333333333;2
3.3483103992;22.9249479585;1;0;1;46.5000000000;37.0000000000;30.4000000000;25.8800000000;38.6250000000;25.2500000000;1
41.5062900739;19.0113424524;2;5;7;27.5000000000;36.2142857143;32.5600000000;27.8000000000;42.8000000000;34.6000000000;2
-0.8979873229;-11.9602133712;3;1;4;40.1250000000;32.1250000000;30.2000000000;26.2000000000;39.1250000000;23.1250000000;1
-37.0907546518;-35.7433977094;0;3;3;32.6666666667;44.3333333333;23.6400000000;24.4000000000;26.0000000000;24.3333333333;2
22.3710073710;-54.8016836038;2;1;3;36.5000000000;22.6666666667;29.6000000000;23.7200000000;40.6250000000;31.3750000000;1
22.9249479585;35.1337025541;1;1;2;24.7500000000;25.0000000000;25.8800000000;30.2000000000;29.8000000000;34.1000000000;2
-0.8979873229;4.2708993235;7;9;16;33.2187500000;32.9375000000;30.2000000000;28.2000000000;42.8000000000;38.2000000000;2
-37.0907546518;41.5062900739;1;5;6;27.0000000000;41.0833333333;23.6400000000;32.5600000000;27.0000000000;40.3333333333;2
-54.8016836038;-11.9602133712;2;1;3;35.0000000000;27.0000000000;23.7200000000;26.2000000000;24.5000000000;27.8750000000;1
35.1337025541;-6.2803927152;0;2;2;15.0000000000;40.2500000000;30.2000000000;26.8800000000;42.6000000000;32.4000000000;2
-1.8811768767;-35.7433977094;11;4;15;39.8000000000;30.9000000000;29.2800000000;24.4000000000;36.0833333333;30.9166666667;1
-0.8979873229;-54.8016836038;4;2;6;40.5833333333;32.2500000000;30.2000000000;23.7200000000;36.8000000000;29.1000000000;1
-6.2803927152;22.9249479585;1;1;2;37.5000000000;30.5000000000;26.8800000000;25.8800000000;35.0000000000;25.1250000000;1
19.0113424524;-35.7433977094;7;2;9;36.5000000000;23.4444444444;27.8000000000;24.4000000000;32.7000000000;31.5000000000;1
22.3710073710;4.2708993235;4;2;6;35.1666666667;27.4166666667;29.6000000000;28.2000000000;39.3333333333;42.5000000000;1
-1.8811768767;41.5062900739;5;8;13;34.7307692308;37.4615384615;29.2800000000;32.5600000000;37.5000000000;37.5000000000;2
3.3483103992;35.1337025541;1;7;8;27.0000000000;38.9375000000;30.4000000000;30.2000000000;44.0000000000;33.1250000000;2
-15.1400760421;21.1509194305;1;2;3;32.6666666667;38.6666666667;22.2800000000;26.6800000000;26.0000000000;32.1000000000;1
-85.1678876679;-35.1131069283;0;2;2;18.0000000000;40.0000000000;22.1200000000;19.8400000000;27.8750000000;18.2500000000;1
-4.5897007323;17.9337618373;2;3;5;23.3000000000;32.5000000000;21.8800000000;20.5200000000;28.3750000000;25.8750000000;2
24.6917210279;40.5713204339;0;9;9;22.0555555556;40.9444444444;24.7200000000;26.2800000000;32.8333333333;31.8333333333;2
9.8435701758;15.2085505735;0;2;2;35.0000000000;44.7500000000;26.2800000000;33.6400000000;31.2500000000;41.2500000000;2
-18.2543856112;-2.1882931883;2;3;5;33.2000000000;35.9000000000;24.4000000000;22.8800000000;31.5833333333;29.5000000000;1
-46.0065729570;75.6069972619;0;3;3;26.1666666667;42.3333333333;23.1200000000;28.5200000000;25.2000000000;35.8000000000;2
21.1644731892;6.9191176471;2;0;2;42.5000000000;24.5000000000;29.0400000000;26.0800000000;32.3000000000;34.2000000000;1
96.8019323671;45.7777777778;1;1;2;36.7500000000;40.5000000000;31.8000000000;32.2000000000;40.5000000000;40.1875000000;1
27.0670355286;10.5943044803;0;2;2;30.7500000000;42.7500000000;30.0400000000;23.9600000000;39.2500000000;26.7500000000;2
1.4941593103;40.5713204339;4;1;5;36.2000000000;19.7000000000;27.0000000000;26.2800000000;27.6000000000;41.8000000000;1
-65.4662154277;-102.0368394309;1;1;2;33.7500000000;33.5000000000;20.6000000000;21.2800000000;25.7500000000;24.8750000000;1
-4.5897007323;15.2085505735;1;2;3;33.6666666667;38.0000000000;21.8800000000;33.6400000000;27.8333333333;41.0833333333;2
34.4667440490;-18.2543856112;1;1;2;33.0000000000;32.5000000000;31.3600000000;24.4000000000;41.4166666667;34.9166666667;2
5.8897040314;22.6950353053;0;1;1;32.5000000000;46.5000000000;24.4400000000;30.5600000000;22.8750000000;38.5000000000;2
-70.2602837442;-43.9718716830;1;1;2;38.0000000000;36.2500000000;20.2400000000;26.4400000000;22.1250000000;32.2500000000;1
10.5943044803;17.9337618373;3;1;4;37.3750000000;28.2500000000;23.9600000000;20.5200000000;29.1875000000;24.1875000000;1
-46.9387937188;-2.1882931883;2;1;3;38.8333333333;31.5000000000;22.9600000000;22.8800000000;24.1666666667;28.6666666667;1
75.6069972619;-13.1080412853;0;2;2;11.0000000000;37.5000000000;28.5200000000;29.8000000000;42.1666666667;32.3333333333;2
-36.7786006129;96.8019323671;1;2;3;34.5000000000;39.0000000000;25.0800000000;31.8000000000;31.3125000000;38.3125000000;2
21.1644731892;22.6950353053;2;2;4;26.3750000000;34.0000000000;29.0400000000;30.5600000000;39.8333333333;37.7500000000;2
96.8019323671;-36.7786006129;2;1;3;39.0000000000;34.5000000000;31.8000000000;25.0800000000;38.3125000000;31.3125000000;1
9.8435701758;27.0670355286;1;3;4;28.3750000000;33.5000000000;26.2800000000;30.0400000000;34.9375000000;36.3125000000;2
-46.0065729570;-23.2363224083;2;1;3;42.3333333333;33.3333333333;23.1200000000;21.6000000000;19.0000000000;28.3333333333;1
-65.4662154277;45.7777777778;1;1;2;37.0000000000;35.5000000000;20.6000000000;32.2000000000;25.0000000000;40.8571428571;2
-43.9718716830;6.9191176471;0;3;3;22.5000000000;40.0000000000;26.4400000000;26.0800000000;34.2500000000;30.5000000000;2
-4.5897007323;10.5943044803;4;0;4;41.6250000000;26.8750000000;21.8800000000;23.9600000000;24.3125000000;33.1875000000;1
34.4667440490;-2.1882931883;3;1;4;35.1250000000;24.5000000000;31.3600000000;22.8800000000;38.5000000000;30.2500000000;1
96.8019323671;-102.0368394309;2;0;2;40.5000000000;17.2500000000;31.8000000000;21.2800000000;39.5625000000;28.9375000000;1
5.8897040314;-70.2602837442;0;1;1;36.5000000000;46.5000000000;24.4400000000;20.2400000000;21.8750000000;22.0000000000;2
24.6917210279;-29.6657183499;5;1;6;40.8333333333;23.0000000000;24.7200000000;24.3200000000;31.6666666667;29.0833333333;1
21.1644731892;-43.9718716830;2;0;2;38.5000000000;16.7500000000;29.0400000000;26.4400000000;33.9000000000;30.1000000000;1
9.8435701758;17.9337618373;3;2;5;30.3000000000;24.8000000000;26.2800000000;20.5200000000;35.1875000000;26.1250000000;1
-29.6657183499;40.5713204339;0;7;7;17.2142857143;39.7142857143;24.3200000000;26.2800000000;33.6666666667;34.0833333333;2
75.6069972619;-23.2363224083;1;0;1;41.0000000000;23.5000000000;28.5200000000;21.6000000000;30.2000000000;30.4000000000;1
-70.2602837442;22.6950353053;0;3;3;10.3333333333;37.5000000000;20.2400000000;30.5600000000;29.0000000000;38.3750000000;2
-65.4662154277;96.8019323671;0;3;3;9.8333333333;38.1666666667;20.6000000000;31.8000000000;32.5714285714;40.4285714286;2
96.8019323671;-65.4662154277;3;0;3;38.1666666667;9.8333333333;31.8000000000;20.6000000000;40.4285714286;32.5714285714;1
-4.5897007323;27.0670355286;1;6;7;24.1428571429;37.2142857143;21.8800000000;30.0400000000;30.0000000000;37.0000000000;2
-46.9387937188;34.4667440490;0;1;1;13.0000000000;38.5000000000;22.9600000000;31.3600000000;35.2000000000;38.8000000000;2
75.6069972619;-13.1080412853;0;2;2;11.0000000000;37.5000000000;28.5200000000;29.8000000000;42.1666666667;32.3333333333;2
-36.7786006129;45.7777777778;0;2;2;24.7500000000;42.7500000000;25.0800000000;32.2000000000;33.0000000000;39.6250000000;2
5.8897040314;6.9191176471;0;1;1;5.5000000000;37.5000000000;24.4400000000;26.0800000000;29.6250000000;25.7500000000;2
27.6700007577;6.9191176471;0;1;1;33.5000000000;45.5000000000;27.2400000000;26.0800000000;31.2500000000;25.5000000000;2
-46.0065729570;-13.1080412853;0;1;1;12.0000000000;39.5000000000;23.1200000000;29.8000000000;34.0000000000;35.9000000000;2
9.8435701758;10.5943044803;3;1;4;38.7500000000;23.0000000000;26.2800000000;23.9600000000;31.0000000000;33.3125000000;1
-23.2363224083;-46.0065729570;1;2;3;33.3333333333;42.3333333333;21.6000000000;23.1200000000;28.3333333333;19.0000000000;2
21.1644731892;-70.2602837442;4;0;4;39.8750000000;19.2500000000;29.0400000000;20.2400000000;34.8333333333;32.5000000000;1
15.2085505735;17.9337618373;2;0;2;42.0000000000;22.0000000000;33.6400000000;20.5200000000;41.7000000000;23.7000000000;1
1.4941593103;-29.6657183499;2;1;3;35.0000000000;25.1666666667;27.0000000000;24.3200000000;31.5833333333;27.4166666667;2
-65.4662154277;-36.7786006129;1;1;2;34.2500000000;33.2500000000;20.6000000000;25.0800000000;25.7857142857;29.0714285714;2
5.8897040314;-43.9718716830;0;1;1;34.5000000000;44.5000000000;24.4400000000;26.4400000000;22.3750000000;21.0000000000;2
47.9136305045;-33.7861714678;4;1;5;38.8000000000;21.2000000000;29.4800000000;23.1600000000;38.7857142857;32.2857142857;1
-46.0065729570;75.6069972619;0;3;3;26.1666666667;42.3333333333;23.1200000000;28.5200000000;25.2000000000;35.8000000000;2
-23.2363224083;-13.1080412853;1;3;4;36.1250000000;43.1250000000;21.6000000000;29.8000000000;26.3000000000;31.5000000000;2
